placekey,location_name,top_category,naics_code,poi_cbg
zzw-228@8dj-jw5-y9z,Hyatt House,Traveler Accommodation,721110.0,120570051011.0
zzw-22d@8dj-f96-xwk,King Corona Cigars,Other Miscellaneous Store Retailers,453991.0,120570039001.0
zzw-22d@8dj-jz8-gp9,Data Analyzers Data Recovery Tampa,Electronic and Precision Equipment Repair and Maintenance,811211.0,120570117081.0
zzy-222@8dj-f8d-yjv,City Living By Maronda Homes Tampa,Activities Related to Real Estate,531311.0,120570027001.0
zzy-225@8dj-f8f-7dv,Vista Clinical Diagnostics Tampa,Medical and Diagnostic Laboratories,6215.0,120570025004.0
zzw-223@8dj-f6r-5pv,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570006022.0
zzw-223@8dj-f8c-kpv,KCH Granite,Home Furnishings Stores,4422.0,120570026001.0
zzw-223@8dj-f8y-9j9,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570019001.0
zzw-223@8dj-jtx-3h5,The Cupcake Spot,Bakeries and Tortilla Manufacturing,311811.0,120570061035.0
zzw-223@8dj-jw9-2zf,Meyer Family Realtors Excel Realty of Florida,Offices of Real Estate Agents and Brokers,531210.0,120570061034.0
zzw-224@8dj-f87-pvz,Revealing Truth Ministries,Religious Organizations,813110.0,120570024001.0
zzw-227@8dj-f6n-9pv,ZooTampa at Lowry Park,"Museums, Historical Sites, and Similar Institutions",712130.0,120570013005.0
zzw-227@8dj-jw6-ndv,Private Events at Armature Works,Consumer Goods Rental,532289.0,120570042002.0
zzw-227@8dj-mr7-fvf,Frank's Sandwich Shop,Restaurants and Other Eating Places,722511.0,120570037001.0
zzy-222@8dj-dsm-qzz,Christine Wilson,Offices of Other Health Practitioners,621340.0,120570110081.0
zzy-222@8dj-jw2-4sq,Tampa Counseling and Psychotherapy,Offices of Other Health Practitioners,621330.0,120570055001.0
zzy-222@8dj-jxb-jjv,Tinker Elementary School,Elementary and Secondary Schools,611110.0,120570073001.0
zzy-223@8dj-jw5-35z,Farmacy Vegan Kitchen Bakery,Restaurants and Other Eating Places,722513.0,120570053013.0
zzw-223@8dj-f82-7h5,University of South Florida,"Colleges, Universities, and Professional Schools",611310.0,120570109001.0
zzw-223@8dj-f8f-7qz,McIlwain Family Dentistry & Ahrens Orthodontics,Offices of Dentists,621210.0,120570025003.0
zzw-223@8dj-jv9-kpv,Aesthetic Dsign Dental Laboratory,Health and Personal Care Stores,446199.0,120570048001.0
zzw-224@8dj-f6n-rp9,Retina Specialists of Tampa,Offices of Physicians,621111.0,120570113043.0
zzw-225@8dj-f93-whq,Roza S & Co,Grocery Stores,445110.0,120570019001.0
zzw-225@8dj-jtx-xt9,Flirt Wax Bar,Specialty Food Stores,445292.0,120570067002.0
zzw-227@8dj-dsn-gff,Ciccio Cali,Restaurants and Other Eating Places,722511.0,120570110082.0
zzw-227@8dj-f6h-hwk,Mr and Mrs Crab,Restaurants and Other Eating Places,722511.0,120570002011.0
zzy-226@8dj-f8d-yn5,Providence Tax Service,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5412.0,120570027001.0
zzz-222@8dj-jtx-hqz,Sterling Circle Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570062004.0
zzz-222@8dj-jw2-gc5,Aids Memorial Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570055004.0
zzw-225@8dj-f89-dqf,Copeland Prosthetics & Research,Health and Personal Care Stores,446199.0,120570027001.0
zzw-226@8dj-jw2-v4v,Kendra Scott,"Jewelry, Luggage, and Leather Goods Stores",448310.0,120570055001.0
zzy-222@8dj-f97-fzz,Craft F& B Co,Restaurants and Other Eating Places,722511.0,120570023003.0
zzz-222@8dj-f8y-vj9,Giddens Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570021001.0
zzz-222@8dj-jw6-ty9,Phillips Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570028004.0
zzw-223@8dj-f97-rp9,Orange Bay Pharmacy,Health and Personal Care Stores,446110.0,120570021002.0
zzw-223@8dj-jvc-cyv,Hampton,Traveler Accommodation,721110.0,120570046001.0
zzw-224@8dj-jtt-sbk,Devoe Digital,"Advertising, Public Relations, and Related Services",5418.0,120570065021.0
zzw-228@8dj-jw5-y35,Eddie & Sam's NY Pizza,Restaurants and Other Eating Places,722511.0,120570051011.0
zzy-222@8dj-fgk-2tv,Branchton Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570102101.0
zzy-223@8dj-jw3-xqz,Flys Auto Glass,Automotive Repair and Maintenance,8111.0,120570044003.0
zzy-227@8dj-f97-dn5,Lash and Skin Studio Florida,Personal Care Services,812199.0,120570023003.0
zzz-222@8dj-f87-d5f,Henry and Ola Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570015003.0
zzz-222@8dj-jtw-dsq,Ballast Point Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570068021.0
zzw-224@8dj-f6r-4n5,JLO Flave,Health and Personal Care Stores,446120.0,120570006022.0
zzw-226@8dj-jvc-wff,Continental Wholesale Diamonds,"Jewelry, Luggage, and Leather Goods Stores",448310.0,120570046001.0
zzw-226@8dj-jvh-jjv,Haven Massage & Wellness,Personal Care Services,812199.0,120570058004.0
zzy-222@8dj-f6k-73q,United Refrigeration,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",423740.0,120570108051.0
zzy-222@8dj-jtz-qmk,Route 66 Trolley,Restaurants and Other Eating Places,722515.0,120570071021.0
zzy-222@8dj-jw3-j5f,Tampa Taco,Restaurants and Other Eating Places,722511.0,120570045005.0
zzy-222@8dj-jw4-hnq,Flavor of West Tampa,Offices of Physicians,621111.0,120570045001.0
zzy-222@8dj-jw6-z2k,Gloria's Hair Salon,Personal Care Services,81211.0,120570041002.0
zzz-222@8dj-f6m-jqf,Purity Springs Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570013001.0
zzz-222@8dj-k2g-bx5,Veterans Memorial Park,"Museums, Historical Sites, and Similar Institutions",712190.0,121030273202.0
zzw-223@8dj-jv6-nt9,Panera Bread,Restaurants and Other Eating Places,722515.0,120570059002.0
zzw-223@8dj-jw2-v4v,SuitSupply,Clothing Stores,448110.0,120570055001.0
zzw-223@8dj-jz5-9xq,Circle K Gas,Gasoline Stations,447110.0,120570116053.0
zzw-224@8dj-jw2-td9,Brooks Brothers,Clothing Stores,448140.0,120570061012.0
zzy-223@8dj-f7g-vs5,The Auto Repair Center,Automotive Repair and Maintenance,8111.0,120570009023.0
zzy-224@8dj-jr7-hbk,Clearwater Mall,Lessors of Real Estate,531120.0,121030254051.0
zzw-223@8dj-jtt-tn5,Richard Cullinan DMD,Offices of Dentists,621210.0,120570065012.0
zzw-223@8dj-jv6-9j9,Troy University,"Colleges, Universities, and Professional Schools",611310.0,120570047002.0
zzw-223@8dj-jw4-kpv,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452311.0,120570046003.0
zzw-227@8dj-f7x-7kf,Ice Cream & Yogurt Fantasia,Restaurants and Other Eating Places,722515.0,120570108161.0
zzw-22c@8dj-jv6-jgk,New York & Company,Clothing Stores,448120.0,120570047002.0
zzw-22f@8dj-jvh-mrk,The Pink Palm,Clothing Stores,4481.0,120570060007.0
zzy-222@8dj-jvc-t9z,Mayors,Miscellaneous Durable Goods Merchant Wholesalers,423940.0,120570026002.0
zzy-224@8dj-f8d-z75,Fancy Feet Podiatry,Offices of Physicians,621111.0,120570024004.0
zzy-225@8dj-jv9-j7q,Sal Y Mar,Restaurants and Other Eating Places,722511.0,120570048001.0
zzy-227@8dj-jw5-cbk,Alamo Rent A Car,Automotive Equipment Rental and Leasing,532111.0,120570051011.0
zzw-223@8dj-f6j-4qf,Tampa Auto Wraps,Automotive Repair and Maintenance,8111.0,120570002011.0
zzw-223@8dj-f7f-s5z,Montessori Preparatory School,Elementary and Secondary Schools,611110.0,120570107014.0
zzw-225@8dj-jw5-xyv,The Great Escape Room,Other Amusement and Recreation Industries,713990.0,120570051011.0
zzw-225@8dj-jw9-pjv,Craig Newman DC,Offices of Other Health Practitioners,621310.0,120570048005.0
zzy-222@8dj-jwb-g6k,Star Gate Academy,Child Day Care Services,624410.0,120570058003.0
zzw-223@8dj-f7j-mff,AutoZone,"Automotive Parts, Accessories, and Tire Stores",441310.0,120570008001.0
zzw-223@8dj-f8f-qcq,Fusion Massage and Fitness,Other Amusement and Recreation Industries,713940.0,120570027002.0
zzw-223@8dj-mr8-kzz,Atlas Copco Distributor,Building Material and Supplies Dealers,4441.0,120570037001.0
zzw-224@8dj-f7j-89z,Tigris,Amusement Parks and Arcades,713110.0,120570001021.0
zzw-226@8dj-jv9-xnq,BAYADA Health,Home Health Care Services,621610.0,120570058001.0
zzw-22b@8dj-f7w-f2k,Interventional Cardiac Consultants,Offices of Physicians,621111.0,120570108133.0
zzy-222@8dj-f7b-jjv,Hibbett Sports,"Sporting Goods, Hobby, and Musical Instrument Stores",451110.0,120570108161.0
zzy-223@8dj-f7z-swk,Leslie's Pool Supplies Service & Repair,Other Miscellaneous Store Retailers,453998.0,120570108133.0
zzz-222@8dj-f6q-6kz,Cheney Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570006022.0
zzw-223@8dj-jw2-s89,SoulCycle,Other Amusement and Recreation Industries,713940.0,120570061012.0
zzw-223@8dj-jw2-z75,Newsom Eye,Offices of Other Health Practitioners,621320.0,120570057004.0
zzw-223@8dj-jw7-nh5,Blake High School,Elementary and Secondary Schools,611110.0,120570043001.0
zzw-223@8dj-jw8-7bk,Elevage,Restaurants and Other Eating Places,722511.0,120570061031.0
zzw-226@8dj-jv6-rkz,LearnSmart,Other Schools and Instruction,611691.0,120570046001.0
zzw-229@8dj-ffx-bzf,Saya's Esthetics,Personal Care Services,81211.0,120570102113.0
zzy-222@8dj-jzz-3bk,Courtney Campbell Trail,"Museums, Historical Sites, and Similar Institutions",712190.0,120579801001.0
zzy-223@8dj-jwc-2p9,The Cork Room,Drinking Places (Alcoholic Beverages),722410.0,120570054016.0
zzy-223@8dj-jzb-yd9,Marriott Hotels,Traveler Accommodation,721110.0,120579806001.0
zzw-223@8dj-f82-52k,The Church of Jesus Christ of Latter day Saints,Religious Organizations,813110.0,120570108133.0
zzw-223@8dj-jtr-89z,Starbucks,Restaurants and Other Eating Places,722515.0,120570067001.0
zzw-223@8dj-jw5-wp9,Blue Heart Swim,Other Schools and Instruction,611620.0,120570051022.0
zzw-223@8dj-jz8-gtv,Aig,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570117081.0
zzw-223@8dj-mrb-575,F J Gannon,"Electric Power Generation, Transmission and Distribution",221112.0,120570136041.0
zzw-225@8dj-jtw-wff,Firehouse Subs,Restaurants and Other Eating Places,722513.0,120570058005.0
zzw-225@8dj-jw6-8n5,Harbour Place City Homes,Activities Related to Real Estate,531311.0,120570051022.0
zzw-227@8dj-ffx-bzf,Ts Styyle braiding studio,Personal Care Services,81211.0,120570102113.0
zzw-228@8dj-f79-87q,Great Expressions,Offices of Dentists,621210.0,120570009022.0
zzw-228@8dj-jyt-4sq,Edge City BBQ & Tap,Restaurants and Other Eating Places,722511.0,120570117091.0
zzw-229@8dj-f7z-mp9,Fast Food Healing,Offices of Other Health Practitioners,621399.0,120570110154.0
zzw-22m@8dj-f96-xwk,C H Robinson Worldwide,Management of Companies and Enterprises,551114.0,120570039001.0
zzy-222@8dj-jw4-3nq,Izquierdo's Family Auto Repair & Sales,Automobile Dealers,441120.0,120570045002.0
zzz-222@8dj-fhn-kvf,Lettuce Lake Regional Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570110152.0
zzw-223@8dj-f7f-pjv,Pizza Toro,Restaurants and Other Eating Places,722511.0,120570107014.0
zzw-223@8dj-f84-tqf,Country Inn & Suites By Radisson,Traveler Accommodation,721110.0,120570026001.0
zzw-223@8dj-jw3-2c5,Superheroes By Design LLC,Other Amusement and Recreation Industries,713940.0,120570049003.0
zzw-224@8dj-f6h-vzz,Kwality Fusion,Restaurants and Other Eating Places,722511.0,120570002021.0
zzw-224@8dj-mr8-2rk,Church's Chicken,Restaurants and Other Eating Places,722513.0,120570037002.0
zzw-225@8dj-jw4-kpv,Kurt Theodore OD,Offices of Other Health Practitioners,621320.0,120570046003.0
zzw-226@8dj-jw4-zxq,Easy Sale Homebuyers,Offices of Real Estate Agents and Brokers,531210.0,120570051011.0
zzw-22c@8dj-jw9-w8v,South Tampa GMS Primary Care,Offices of Physicians,621111.0,120570057004.0
zzy-222@8dj-fhk-dd9,Cedar Hill Pointe,Lessors of Real Estate,531120.0,120570110152.0
zzz-222@8dj-jwg-9s5,Picnic Island Bayou,"Museums, Historical Sites, and Similar Institutions",712190.0,120570072002.0
zzw-223@8dj-f7f-pqf,Publix Pharmacy 0311,Health and Personal Care Stores,446110.0,120570107014.0
zzw-223@8dj-f8q-ysq,Mitsubishi Repair by Autobahn,Automotive Repair and Maintenance,8111.0,120570116053.0
zzw-224@8dj-jr7-m8v,Jimmy John's,Restaurants and Other Eating Places,722513.0,121030254051.0
zzw-224@8dj-jtt-bhq,Circle K Gas,Gasoline Stations,447110.0,120570064002.0
zzw-226@8dj-f6h-vzz,House of Spices,Specialty Food Stores,445299.0,120570002021.0
zzy-222@8dj-f8z-3nq,Orient Road Auto Repair,Automotive Repair and Maintenance,8111.0,120570020003.0
zzy-222@8dj-jw5-pgk,Church In Tampa,Religious Organizations,813110.0,120570053012.0
zzy-222@8dj-mpm-4jv,Redeemed Christian Church of God,Religious Organizations,813110.0,120570037001.0
zzw-223@8dj-f6k-4vz,Unik Insulation Pro,Building Finishing Contractors,2383.0,120570108051.0
zzw-223@8dj-f92-v2k,O'Reilly Auto Parts,"Automotive Parts, Accessories, and Tire Stores",441310.0,120570018001.0
zzw-223@8dj-ffx-nh5,F45 Training,Other Amusement and Recreation Industries,713940.0,120570110132.0
zzw-223@8dj-fhk-d7q,Circle K,Grocery Stores,445120.0,120570110152.0
zzw-224@8dj-jvh-hyv,BayCare,Offices of Physicians,621111.0,120570058005.0
zzw-226@8dj-f84-wff,Wells Fargo,Depository Credit Intermediation,522110.0,120570026001.0
zzw-22b@8dj-f6h-wff,University Commercial Center,Lessors of Real Estate,531120.0,120570002021.0
zzw-22c@8dj-jty-swk,South Tampa Vape,Other Miscellaneous Store Retailers,453991.0,120570070013.0
zzy-222@8dj-ffp-syv,Dunkin',Restaurants and Other Eating Places,722515.0,120570110141.0
zzy-226@8dj-f97-dn5,Let Me Enhance Your Inner Beauty,Personal Care Services,812199.0,120570023003.0
zzz-222@8dj-jv9-cyv,Phyllis H Busansky Senior Center,"Museums, Historical Sites, and Similar Institutions",712190.0,120570046002.0
zzw-223@8dj-f79-7yv,The Discount Tire Store,"Automotive Parts, Accessories, and Tire Stores",441320.0,120570001024.0
zzw-223@8dj-jts-7qz,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452311.0,120570070011.0
zzw-223@8dj-jw5-y5f,BTLC For Your Journey To Wellness,Offices of Other Health Practitioners,621330.0,120570051011.0
zzw-223@8dj-mpp-4gk,Cafe Delanie,Restaurants and Other Eating Places,722513.0,120570120022.0
zzw-224@8dj-f88-rc5,Grana Physical Medicine,Offices of Physicians,621111.0,120570119021.0
zzw-22t@8dj-jty-k9f,Michael Owens RE MAX Dynamic,Offices of Real Estate Agents and Brokers,531210.0,120570069004.0
zzy-222@8dj-f8y-k2k,Silver Spoon Wireless,Wired and Wireless Telecommunications Carriers,517312.0,120570019001.0
zzy-222@8dj-f93-tjv,Sunoco,Gasoline Stations,447110.0,120570018001.0
zzy-222@8dj-mqf-7dv,Hillsborough Community College,"Colleges, Universities, and Professional Schools",611310.0,120570122111.0
zzw-224@8dj-f8b-pqf,SRS Real Estate Partners Tampa Office,Offices of Real Estate Agents and Brokers,531210.0,120570046002.0
zzw-224@8dj-f8y-gzf,Tampa Family Health Centers,Offices of Physicians,621111.0,120570010012.0
zzw-225@8dj-jyt-4n5,Cuban Breezes,Restaurants and Other Eating Places,722511.0,120570117091.0
zzw-226@8dj-jw5-rkz,eBOATS Tampa,Amusement Parks and Arcades,713110.0,120570051011.0
zzw-228@8dj-jw6-ndv,BAR at Armature,Drinking Places (Alcoholic Beverages),722410.0,120570042002.0
zzw-22b@8dj-jw9-wx5,South Tampa Chamber of Commerce,Printing and Related Support Activities,3231.0,120570060002.0
zzw-22k@8dj-jv6-qcq,Comprehensive Medpsych Systems,Offices of Other Health Practitioners,621330.0,120570046001.0
zzy-222@8dj-jtt-45f,South Tampa Pilates,Other Amusement and Recreation Industries,713940.0,120570063003.0
zzy-222@8dj-jz7-ct9,Rumblewoods Paintball,Other Amusement and Recreation Industries,713990.0,120570116053.0
zzy-222@8dj-mpc-qcq,Hard Rock Store,Clothing Stores,4481.0,120570120012.0
zzw-223@8dj-f7f-cdv,Felicitous,Restaurants and Other Eating Places,722513.0,120570108091.0
zzw-223@8dj-ffq-v2k,Christine Marie Hypnotherapy,Offices of Other Health Practitioners,621399.0,120570102055.0
zzw-223@8dj-jw5-y9z,Fitlife Foods Downtown Tampa,Health and Personal Care Stores,446191.0,120570051011.0
zzw-226@8dj-f6j-t7q,Integrity Motors of Florida,Automobile Dealers,441120.0,120570112062.0
zzw-22b@8dj-jv6-jsq,Bergman luggage,"Jewelry, Luggage, and Leather Goods Stores",448320.0,120570047002.0
zzz-222@8dj-f8g-6tv,River Side Garden Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570027004.0
zzz-222@8dj-jts-r49,Royal Palm Circle Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570064004.0
zzz-222@8dj-jvh-xqz,Sunset Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570064001.0
zzw-223@8dj-jvh-k2k,Yogurtology,Restaurants and Other Eating Places,722515.0,120570058005.0
zzw-223@8dj-mpd-vfz,Metro by T Mobile Authorized Dealer,Electronics and Appliance Stores,443142.0,120570105013.0
zzw-224@8dj-jvc-cyv,US Airways,Scheduled Air Transportation,481111.0,120579806001.0
zzw-225@8dj-f78-w49,Hess Spinal & Medical Centers,Offices of Other Health Practitioners,621310.0,120570009012.0
zzw-22b@8dj-jw9-wtv,Bella Bridesmaids,Clothing Stores,448190.0,120570060002.0
zzz-222@8dj-jwc-2zf,Roy Jenkins Pool,"Museums, Historical Sites, and Similar Institutions",712190.0,120570054015.0
zzw-223@8dj-f8f-8d9,T Merrell Williams DMD,Offices of Dentists,621210.0,120570024004.0
zzw-223@8dj-f97-dsq,Mama's Southern Soulfood Restaurant,Restaurants and Other Eating Places,722511.0,120570029001.0
zzw-223@8dj-jtx-k9f,Body By Chinyere,Other Amusement and Recreation Industries,713940.0,120570067001.0
zzw-224@8dj-f7b-k2k,Panera Bread,Restaurants and Other Eating Places,722515.0,120570108161.0
zzw-224@8dj-jwc-835,Andrew Powless DMD,Offices of Dentists,621210.0,120570054014.0
zzy-222@8dj-f6r-5pv,Northgate Shopping Center,Lessors of Real Estate,531120.0,120570006022.0
zzy-222@8dj-f8d-jn5,Spectrum,Cable and Other Subscription Programming,515210.0,120570026002.0
zzy-222@8dj-ffx-nh5,Oronzo Honest Italian,Restaurants and Other Eating Places,722511.0,120570110132.0
zzy-222@8dj-jtv-xkf,Salon & Shoppe on Quincy,Personal Care Services,81211.0,120570068022.0
zzy-222@8dj-jv6-v2k,Brooklyn Bagel Company,Restaurants and Other Eating Places,722513.0,120570046001.0
zzy-222@8dj-jvb-cyv,Keto B&b,Traveler Accommodation,721110.0,120570058001.0
zzw-223@8dj-f8f-rff,Amaretto Ristorante,Restaurants and Other Eating Places,722511.0,120570027002.0
zzw-223@8dj-f8z-nyv,Tampa Bay Christian Academy,Child Day Care Services,624410.0,120570012003.0
zzw-223@8dj-jtx-nyv,Susy's Pet Palace,Other Miscellaneous Store Retailers,453910.0,120570062003.0
zzw-224@8dj-dqx-r8v,Firestone Complete Auto Care,"Automotive Parts, Accessories, and Tire Stores",441310.0,120570102051.0
zzw-227@8dj-f6d-kxq,Rapid Office Supply,"Office Supplies, Stationery, and Gift Stores",453210.0,120570004013.0
zzw-227@8dj-jwb-5vf,Harmonize Nutritition,Personal Care Services,812191.0,120570057003.0
zzw-229@8dj-f8b-k75,Crown Castle International,Management of Companies and Enterprises,551114.0,120570025003.0
zzy-222@8dj-dsf-3dv,Florida Psychoeducational Evaluations,Offices of Other Health Practitioners,621330.0,120570110123.0
zzy-222@8dj-jv6-kmk,My Choice Hair,Personal Care Services,81211.0,120570047002.0
zzy-222@8dj-jvh-hwk,Ecoolizer,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",423730.0,120570060004.0
zzy-222@8dj-jyx-gx5,Tropical Smoothie Café,Restaurants and Other Eating Places,722515.0,120570117091.0
zzy-223@8dj-f7j-8jv,Busch Gardens Tampa,Amusement Parks and Arcades,713110.0,120570001021.0
zzw-223@8dj-f8f-qs5,Cacciatore & Sons,Specialty Food Stores,445210.0,120570027004.0
zzw-223@8dj-mp2-hdv,Comspeq International,Amusement Parks and Arcades,713110.0,120570122111.0
zzw-224@8dj-f6n-sdv,BluePearl Tampa,"Other Professional, Scientific, and Technical Services",541940.0,120570119012.0
zzw-224@8dj-k2t-yjv,Iron Man,Other Amusement and Recreation Industries,713940.0,120570117081.0
zzw-225@8dj-jz2-4d9,CCM Pharmacy LLC,Health and Personal Care Stores,446110.0,120570116053.0
zzy-222@8dj-f7h-nwk,Doris International Dominican Salon,Personal Care Services,81211.0,120570003006.0
zzz-222@8dj-jw2-fzz,Brorein Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570055004.0
zzw-223@8dj-f6d-wtv,Avis Rent A Car,Automotive Equipment Rental and Leasing,532111.0,120570004011.0
zzw-223@8dj-f6n-rp9,Marty Willmitch DC,Offices of Other Health Practitioners,621310.0,120570113043.0
zzw-223@8dj-f7f-4n5,Ronald E DeMao Tampa,Offices of Physicians,621111.0,120570108091.0
zzw-223@8dj-f8d-zj9,Isolda B Gamble DDS,Offices of Dentists,621210.0,120570027001.0
zzw-223@8dj-f8y-j9z,Nationsbank,Depository Credit Intermediation,522110.0,120570020001.0
zzw-223@8dj-jvh-mrk,Esmeralda's Boutique Tampa,Clothing Stores,4481.0,120570060007.0
zzw-223@8dj-jw2-gx5,Mise En Place,Drinking Places (Alcoholic Beverages),722410.0,120570050003.0
zzw-224@8dj-f6j-qxq,ASV Auto Group,Automobile Dealers,441120.0,120570112062.0
zzw-224@8dj-f8f-z75,,,,120570027001.0
zzw-224@8dj-jw2-v4v,Blue Moon Trading Company,Furniture Stores,442110.0,120570055001.0
zzw-225@8dj-jty-st9,Taste of China,Restaurants and Other Eating Places,722511.0,120570070013.0
zzw-22m@8dj-jvh-mrk,Mantra,Other Amusement and Recreation Industries,713940.0,120570060007.0
zzy-222@8dj-f8y-hyv,Fred D Learey Technical College,Business Schools and Computer and Management Training,611420.0,120570017003.0
zzy-229@8dj-f6r-6rk,M N Jewelers,"Jewelry, Luggage, and Leather Goods Stores",448310.0,120570013001.0
zzz-222@8dj-f8b-sh5,Lincoln Garden Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570046002.0
zzw-223@8dj-f84-d9z,Regions Bank,Depository Credit Intermediation,522110.0,120570025002.0
zzw-223@8dj-f8f-r49,Fiesta Plaza,Lessors of Real Estate,531120.0,120570027002.0
zzw-223@8dj-jtr-sqz,Surterra Wellness,Drugs and Druggists' Sundries Merchant Wholesalers,424210.0,120570067001.0
zzw-223@8dj-jv3-tvz,Hcn Fit,Other Amusement and Recreation Industries,713940.0,120570068023.0
zzw-224@8dj-f6h-8gk,Community Charter School Of Excellence,Elementary and Secondary Schools,611110.0,120570002011.0
zzw-224@8dj-f6q-vfz,Anderson Battery,Electronics and Appliance Stores,4431.0,120570003005.0
zzw-224@8dj-f78-vxq,Albasha Hookah Lounge,Drinking Places (Alcoholic Beverages),722410.0,120570009012.0
zzw-224@8dj-f96-yvz,Hillsborough County Sheriff's Office History Museum,"Museums, Historical Sites, and Similar Institutions",712110.0,120570039001.0
zzw-224@8dj-ffx-pvz,Crown Trophy,Other Miscellaneous Store Retailers,453998.0,120570110131.0
zzw-224@8dj-jz4-w8v,Blue Flowers,Florists,453110.0,120570116053.0
zzw-228@8dj-f7b-hnq,University Collection,Lessors of Real Estate,531120.0,120570108161.0
zzy-222@8dj-f7b-6c5,University of South Florida,"Colleges, Universities, and Professional Schools",611310.0,120570109001.0
zzw-223@8dj-f8f-2ff,Allergy Asthma & Sinus,Offices of Physicians,621111.0,120570027001.0
zzw-223@8dj-jtx-xt9,Lash Spa Studio,Personal Care Services,812199.0,120570067002.0
zzw-224@8dj-f93-whq,Dimond Tager Company Prod,Grocery Stores,445110.0,120570019001.0
zzw-227@8dj-f96-xwk,Q Hookah Lounge,Drinking Places (Alcoholic Beverages),722410.0,120570039001.0
zzz-222@8dj-jw6-qs5,Plymouth Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570028003.0
zzz-222@8dj-jyg-qmk,Open Space,"Museums, Historical Sites, and Similar Institutions",712190.0,120579805001.0
zzz-222@8dj-jz8-kfz,Pam Callahan Preserve,"Museums, Historical Sites, and Similar Institutions",712190.0,120570117081.0
zzw-223@8dj-f87-sh5,Adventhealth Surgery Center Wellswood,Offices of Physicians,621111.0,120570024001.0
zzw-223@8dj-ffs-89z,Shell Oil,Gasoline Stations,447110.0,120570102091.0
zzw-223@8dj-jtx-fpv,7-Eleven,Grocery Stores,445120.0,120570066001.0
zzw-223@8dj-jz2-4d9,Thai Ginger,Restaurants and Other Eating Places,722511.0,120570116053.0
zzw-223@8dj-jz8-gzf,WTR Pool & Grill,Restaurants and Other Eating Places,722511.0,120570117081.0
zzw-226@8dj-mqf-xkf,Paragon Cyber Solutions,Electronics and Appliance Stores,443142.0,120570122111.0
zzw-236@8dj-jv6-jy9,Westshore Plaza,Lessors of Real Estate,531120.0,120570047002.0
zzy-222@8dj-f6h-vzz,Golden Paan Shop,Specialty Food Stores,445299.0,120570002021.0
zzy-222@8dj-mpg-yvz,Designer's Way Christian Church,Religious Organizations,813110.0,120570120022.0
zzy-223@8dj-jtx-k9f,Britton Plaza,Lessors of Real Estate,531120.0,120570067001.0
zzz-222@8dj-jx2-5zz,A J Palonis Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570065023.0
zzw-223@8dj-f79-8vz,Save-A-Lot,Grocery Stores,445110.0,120570001024.0
zzw-223@8dj-f8c-45f,Borinquen Meat Market & Sandwich Shop,Specialty Food Stores,445210.0,120570045001.0
zzw-223@8dj-jtx-vj9,Bayshore Christian School,Elementary and Secondary Schools,611110.0,120570067001.0
zzw-223@8dj-jw6-3bk,Fred's Mobile Car Wash & Auto Detailing,Automotive Repair and Maintenance,8111.0,120570051011.0
zzw-224@8dj-f85-6rk,Lakepointe Garden Cafe,Restaurants and Other Eating Places,722511.0,120570025003.0
zzw-225@8dj-f7d-4sq,Yasini Jewelers,"Jewelry, Luggage, and Leather Goods Stores",448310.0,120570107014.0
zzw-225@8dj-f8f-6ff,Bull Grill Brazilian Steakhouse,Restaurants and Other Eating Places,722511.0,120570025004.0
zzw-228@8dj-jts-8jv,Outback & Carrabba's Express,Restaurants and Other Eating Places,722511.0,120570070011.0
zzw-229@8dj-dqx-xt9,Island Fin Poke,Restaurants and Other Eating Places,722511.0,120570110141.0
zzw-22b@8dj-jvh-mp9,Happy Everything by Laura Johnson,"Office Supplies, Stationery, and Gift Stores",453220.0,120570060007.0
zzy-222@8dj-dqx-wff,Tampa Mane Fix,Personal Care Services,81211.0,121010321091.0
zzy-222@8dj-f7w-fzz,University Plaza Shopping Center,Lessors of Real Estate,531120.0,120570108082.0
